Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
7sO5G9EABYOXQKNPNiE9NR,"4DdkRBBYG6Yk9Ka8tdJ9BW,0iEtIxbK0KxaSlF7G42ZOp","Ric Flair Drip (with Metro Boomin)","Without Warning","Offset,Metro Boomin",2017-10-30,172800,86,spotify:user:rmal1103401,2019-08-28T17:49:07Z,"atl hip hop,hip hop,pop rap,rap,trap",0.88,0.428,9,-8.28,1,0.206,0.149,0.0000505,0.114,0.333,100.007,4
1yxgsra98r3qAtxqiGZPiX,"0Y5tJX1MQlPlqiwlOH1tJY","BUTTERFLY EFFECT","BUTTERFLY EFFECT","Travis Scott",2017-05-18,190677,6,spotify:user:rmal1103401,2019-08-28T17:49:11Z,"hip hop,rap,slap house",0.763,0.598,11,-6.865,1,0.0539,0.0714,0,0.112,0.182,140.987,4
1e1JKLEDKP7hEQzJfNAgPl,"699OTQXzgjhIYAHMy9RyPD","Magnolia","Playboi Carti","Playboi Carti",2017-04-14,181812,82,spotify:user:rmal1103401,2019-08-28T17:49:19Z,"atl hip hop,plugg,pluggnb,rage rap,rap",0.791,0.582,11,-7.323,0,0.286,0.0114,0,0.35,0.443,162.991,4
6gBFPUFcJLzWGx4lenP6h2,"0Y5tJX1MQlPlqiwlOH1tJY","goosebumps","Birds In The Trap Sing McKnight","Travis Scott",2016-09-16,243836,87,spotify:user:rmal1103401,2019-08-28T17:49:25Z,"hip hop,rap,slap house",0.841,0.728,7,-3.37,1,0.0484,0.0847,0,0.149,0.43,130.049,4
2eMwDehkIC1j68U6FA3Eiq,"4O15NlyKLIASxsJ0PrXPfz","XO TOUR Llif3","XO TOUR Llif3","Lil Uzi Vert",2017-03-24,182706,6,spotify:user:rmal1103401,2019-08-28T17:49:29Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.732,0.75,11,-6.366,0,0.231,0.00264,0,0.109,0.401,155.096,4
2IRZnDFmlqMuOrYOLnZZyc,"20sxb77xiYeusSH8cVdatc,3TVXtAsR1Inumwj472S9r4","Going Bad (feat. Drake)","Championships","Meek Mill,Drake",2018-11-30,180522,81,spotify:user:rmal1103401,2019-08-28T19:09:28Z,"hip hop,philly rap,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian pop",0.889,0.496,4,-6.365,0,0.0905,0.259,0,0.252,0.544,86.003,4
7eBqSVxrzQZtK2mmgRG6lC,"1cNDP5yjU5vjeR8qMf4grg","Murder on My Mind","I AM YOU","YNW Melly",2018-08-03,268434,81,spotify:user:rmal1103401,2019-08-28T19:11:48Z,"melodic rap,rap",0.759,0.73,0,-7.985,0,0.0516,0.145,0.00000306,0.11,0.74,115.007,4
577YBGuskWkVDCxZrLRB4v,"5f7VJjfbwm532GiveGC0ZK","Pure Cocaine","Street Gossip","Lil Baby",2018-11-30,154023,83,spotify:user:rmal1103401,2019-08-28T19:11:51Z,"atl hip hop,atl trap,rap,trap",0.964,0.487,10,-6.071,0,0.421,0.00127,0.00000657,0.115,0.107,127.05,4
5rU6kDNXZLXIinFezpbWbO,"7rkW85dBwwrJtlHRDkJDAC,20sxb77xiYeusSH8cVdatc","Tap (feat. Meek Mill)","Bad Habits (Deluxe)","NAV,Meek Mill",2019-03-26,148278,64,spotify:user:rmal1103401,2019-08-28T19:12:38Z,"canadian hip hop,canadian trap,melodic rap,rap,trap,hip hop,philly rap,pop rap,southern hip hop",0.901,0.676,2,-7.033,1,0.251,0.0646,0,0.0863,0.452,85.018,4
1Jl21sidRpEdlVBvYbssLx,"50co4Is1HCEo8bhOyUWKpn,0xOeVMOz2fVg5BJY3N6akT","Sin (feat. Jaden Smith)","On the Run","Young Thug,Jaden",2018-09-24,202533,57,spotify:user:rmal1103401,2019-08-28T19:12:44Z,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap,pop rap",0.889,0.385,11,-11.767,0,0.165,0.00544,0,0.274,0.235,125.995,4
75lcPkAkUsKWHGBlGM476R,"6Xgp2XMz1fhVYe7i6yNAax,4MCBfE4596Uoi2O4DtmEMz","1400 / 999 Freestyle","A Love Letter To You 3","Trippie Redd,Juice WRLD",2018-11-09,175954,61,spotify:user:rmal1103401,2019-08-28T19:12:45Z,"melodic rap,rap,trap,chicago rap",0.825,0.572,6,-6.067,0,0.0864,0.0079,0,0.113,0.568,141.991,4
27a1mYSG5tYg7dmEjWBcmL,"0Y5tJX1MQlPlqiwlOH1tJY","CAN'T SAY","ASTROWORLD","Travis Scott",2018-08-03,198408,79,spotify:user:rmal1103401,2019-08-28T19:12:59Z,"hip hop,rap,slap house",0.702,0.708,10,-5.366,0,0.0547,0.201,0,0.118,0.713,147.98,4
6Hj9jySrnFppAI0sEMCZpJ,"4MCBfE4596Uoi2O4DtmEMz","Robbery","Death Race For Love","Juice WRLD",2019-03-08,240050,9,spotify:user:rmal1103401,2019-08-28T19:13:04Z,"chicago rap,melodic rap,rap",0.685,0.692,2,-5.122,1,0.0457,0.328,0,0.153,0.578,159.966,5
5qHirGR7M9tdm6C17DlzSY,"3Gm5F95VdRxW3mqCn8RPBJ","REEL IT IN","ONEPOINTFIVE","Aminé",2018-08-15,121346,77,spotify:user:rmal1103401,2019-08-28T19:13:06Z,"pop rap,portland hip hop,rap,underground hip hop",0.754,0.342,10,-8.677,0,0.0991,0.073,0,0.193,0.423,128.981,4
13ZyrkCDmRz5xY3seuAWYk,"4MCBfE4596Uoi2O4DtmEMz","Hear Me Calling","Death Race For Love","Juice WRLD",2019-03-08,189977,4,spotify:user:rmal1103401,2019-08-30T18:15:10Z,"chicago rap,melodic rap,rap",0.699,0.687,7,-3.997,0,0.106,0.308,0.0000363,0.121,0.499,88.932,4
3oDkdAySo1VQQG0ptV7uwa,"4MCBfE4596Uoi2O4DtmEMz","Lean Wit Me","Goodbye & Good Riddance","Juice WRLD",2018-12-10,175755,82,spotify:user:rmal1103401,2019-08-30T18:21:30Z,"chicago rap,melodic rap,rap",0.665,0.651,1,-5.515,1,0.156,0.0414,0,0.0896,0.237,163.935,4
1wJRveJZLSb1rjhnUHQiv6,"31W5EY0aAly4Qieq6OFu6I,7gZfnEnfiaHzxARJ2LeXrf","Swervin (feat. 6ix9ine)","Hoodie SZN","A Boogie Wit da Hoodie,6ix9ine",2018-12-21,189486,75,spotify:user:rmal1103401,2019-08-30T18:31:37Z,"melodic rap,rap,trap,emo rap",0.581,0.662,9,-5.239,1,0.303,0.0153,0,0.111,0.434,93.023,4
5Z8HZM6iQMhhqyPcCGY5g9,"50co4Is1HCEo8bhOyUWKpn,2hlmm7s2ICUX0LVIhVFlZQ","Hot (feat. Gunna)","So Much Fun","Young Thug,Gunna",2019-08-16,193026,73,spotify:user:rmal1103401,2019-09-21T16:47:08Z,"atl hip hop,atl trap,gangster rap,melodic rap,rap,trap",0.855,0.651,0,-8.044,0,0.235,0.063,0,0.0772,0.559,111.997,4
6wWaVoUOzLQJHd3bWAUpdZ,"5f7VJjfbwm532GiveGC0ZK,2hlmm7s2ICUX0LVIhVFlZQ,3TVXtAsR1Inumwj472S9r4","Never Recover (Lil Baby & Gunna, Drake)","Drip Harder","Lil Baby,Gunna,Drake",2018-10-05,194732,74,spotify:user:rmal1103401,2019-09-21T16:47:43Z,"atl hip hop,atl trap,rap,trap,melodic rap,canadian hip hop,canadian pop,hip hop,pop rap",0.753,0.686,1,-5.415,0,0.284,0.0677,0,0.193,0.886,132.055,4
55WLWX71YkHt2tSucNIf1g,"2hlmm7s2ICUX0LVIhVFlZQ,5f7VJjfbwm532GiveGC0ZK","Sold Out Dates (feat. Lil Baby)","Sold Out Dates (feat. Lil Baby)","Gunna,Lil Baby",2018-04-16,166368,71,spotify:user:rmal1103401,2019-09-21T16:47:48Z,"atl hip hop,melodic rap,rap,trap,atl trap",0.817,0.556,4,-7.178,0,0.14,0.469,0,0.131,0.314,126.991,4
2OaKHGvIxoOzIYjyMsxcT8,"2hlmm7s2ICUX0LVIhVFlZQ,50co4Is1HCEo8bhOyUWKpn","3 Headed Snake (feat. Young Thug)","Drip or Drown 2","Gunna,Young Thug",2019-02-22,241995,58,spotify:user:rmal1103401,2019-09-21T16:48:04Z,"atl hip hop,melodic rap,rap,trap,atl trap,gangster rap",0.914,0.415,6,-10.708,1,0.464,0.0536,0,0.131,0.646,135.03,4
5xjei7JnROsAzLY2a7RdZU,"4Ga1P7PMIsmqEZqhYZQgDo","Shots","We Love You Tecca","Lil Tecca",2019-08-30,109373,0,spotify:user:rmal1103401,2019-09-21T16:48:18Z,"melodic rap,pluggnb,rap",0.829,0.582,7,-5.721,0,0.0415,0.525,0,0.0759,0.51,108.028,4
5YSfZJE0EYrGVsWeYqv9xo,"6i392l38cR3uBPF0DbNs7S,0VRj0yCOv2FXJNP47XQnx5,20sxb77xiYeusSH8cVdatc","Double Trouble (Quavo feat. Meek Mill)","Quality Control: Control The Streets Volume 2","Quality Control,Quavo,Meek Mill",2019-08-16,176911,45,spotify:user:rmal1103401,2019-09-21T16:52:50Z,"melodic rap,trap,atl hip hop,rap,hip hop,philly rap,pop rap,southern hip hop",0.868,0.661,2,-3.67,1,0.233,0.0769,0.00000733,0.114,0.482,165.02,4
5NqOsPI4rA9Bl6LcCftzI2,"7d3WFRME3vBY2cgoP38RDo","Magic","Magic","Lil Skies",2019-07-24,182337,67,spotify:user:rmal1103401,2019-09-21T16:55:08Z,"melodic rap",0.647,0.706,6,-6.023,0,0.137,0.264,0,0.114,0.577,153.973,4
0uxSUdBrJy9Un0EYoBowng,"4O15NlyKLIASxsJ0PrXPfz","20 Min","Luv Is Rage 2 (Deluxe)","Lil Uzi Vert",2017-11-17,220586,84,spotify:user:rmal1103401,2019-11-17T19:33:20Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.773,0.75,8,-4.009,0,0.117,0.109,0,0.174,0.783,123.426,4
4TWflhgevIGo448fWc6mQq,"4DdkRBBYG6Yk9Ka8tdJ9BW","Red Room","FATHER OF 4","Offset",2019-02-22,241440,61,spotify:user:rmal1103401,2019-12-25T21:44:46Z,"atl hip hop,hip hop,pop rap,rap,trap",0.936,0.559,7,-8.587,0,0.157,0.479,0,0.128,0.527,112.347,4
3eekarcy7kvN4yt5ZFzltW,"0Y5tJX1MQlPlqiwlOH1tJY","HIGHEST IN THE ROOM","HIGHEST IN THE ROOM","Travis Scott",2019-10-04,175720,84,spotify:user:rmal1103401,2019-12-25T21:44:56Z,"hip hop,rap,slap house",0.598,0.427,7,-8.764,0,0.0317,0.0546,0.00000583,0.21,0.0605,76.469,4
6yz0Jndhv0QjKdpcEMbOjz,"6Xgp2XMz1fhVYe7i6yNAax","Shake It Up","LIFE'S A TRIP","Trippie Redd",2018-08-10,116680,49,spotify:user:rmal1103401,2019-12-25T21:46:40Z,"melodic rap,rap,trap",0.776,0.608,10,-6.478,0,0.104,0.128,0,0.0932,0.402,156.025,4
0RLLvYBopDwooCyvnTwgYu,"6jGMq4yGs7aQzuGsMgVgZR","F.N","True 2 Myself","Lil Tjay",2019-10-11,224000,79,spotify:user:rmal1103401,2019-12-25T21:47:40Z,"brooklyn drill,melodic rap,nyc rap,rap",0.567,0.515,6,-10.265,0,0.247,0.354,0,0.078,0.321,120.1,1
22An65gG31JLf9n18qjdhZ,"15UsOTVnJzReFVN1VCnxy4","BAD!","SKINS","XXXTENTACION",2018-12-07,94245,77,spotify:user:rmal1103401,2019-12-25T21:48:38Z,"emo rap,miami hip hop,rap",0.78,0.492,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,4
0fySG6A6qLE8IvDpayb5bM,"4r63FhuTkUYltbVAg5TQnk","VIBEZ","KIRK","DaBaby",2019-09-27,144935,70,spotify:user:rmal1103401,2019-12-25T21:49:01Z,"hip hop,north carolina hip hop,pop rap,rap,trap",0.768,0.652,1,-2.708,0,0.307,0.113,0,0.107,0.777,154.187,4
3fB96InfRUB2DCjbrfzKUt,"5zctI4wO9XSKS8XwcnqEHk","Burberry Headband","Northsbest (Extended)","Lil Mosey",2018-10-19,146225,61,spotify:user:rmal1103401,2019-12-26T05:00:52Z,"melodic rap,rap conscient",0.714,0.647,8,-6.865,1,0.037,0.598,0,0.0943,0.67,150.992,4
1hJjKYqtVt47RmRR0Q1vDA,"2HO2kO7O5gEnM91dhobllP","Stay 100","Stay 100","Smooky MarGielaa",2017-08-27,192052,8,spotify:user:rmal1103401,2020-02-10T05:26:36Z,"melodic rap,nyc rap",0.838,0.482,5,-9.25,0,0.0917,0.0565,0,0.193,0.67,130.037,4
53iTGmEL4uwHlqUvuKcrQe,"4O15NlyKLIASxsJ0PrXPfz","Original Uzi (4 of Us)","The Perfect LUV Tape","Lil Uzi Vert",2016-08-10,166765,50,spotify:user:rmal1103401,2020-02-10T05:26:43Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.81,0.615,10,-8.376,0,0.284,0.0534,0,0.0811,0.596,150.03,4
7iHHxY2NLlJRAmlAmC4ahQ,"5zctI4wO9XSKS8XwcnqEHk,2hlmm7s2ICUX0LVIhVFlZQ","Stuck In A Dream (feat. Gunna)","Certified Hitmaker","Lil Mosey,Gunna",2019-11-08,123560,73,spotify:user:rmal1103401,2020-02-10T05:26:55Z,"melodic rap,rap conscient,atl hip hop,rap,trap",0.748,0.648,10,-6.445,0,0.0816,0.484,0,0.126,0.726,139.952,4
2iObjOsy2vpsariW4Y7hQg,"0Yr4BBpK2dkCp2UsrJ9LZN","Costa Rica","Costa Rica","Bankrol Hayden",2020-01-10,114865,0,spotify:user:rmal1103401,2020-02-26T06:19:20Z,"melodic rap",0.888,0.516,11,-10.228,0,0.41,0.148,0,0.106,0.606,127.803,4
4uhvMW7ly7tJil31YYscAN,"4O15NlyKLIASxsJ0PrXPfz","Erase Your Social","The Perfect LUV Tape","Lil Uzi Vert",2016-08-10,199993,74,spotify:user:rmal1103401,2020-02-26T06:19:30Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.705,0.609,3,-5.728,1,0.0729,0.694,0,0.234,0.718,140.058,4
5PIfH6BzcmH04RDmtzF0BN,"7wlFDEWiM5OoIAt8RSli8b","Outside Today","Until Death Call My Name","YoungBoy Never Broke Again",2018-04-27,129105,64,spotify:user:rmal1103401,2020-02-26T06:19:52Z,"baton rouge rap,rap",0.851,0.666,11,-5.334,0,0.0694,0.139,0,0.105,0.0585,134.068,4
3Q6F8RByyhRTJpRtZLY3cg,"2LIk90788K0zvyj2JJVwkJ","WHATS POPPIN","WHATS POPPIN","Jack Harlow",2020-01-21,139741,2,spotify:user:rmal1103401,2020-02-26T06:20:15Z,"deep underground hip hop,kentucky hip hop,pop rap,rap",0.923,0.604,11,-6.671,0,0.245,0.017,0,0.272,0.826,145.062,4
5yY9lUy8nbvjM1Uyo1Uqoc,"1RyvyyTE3xzB2ZywiAwp0i,3TVXtAsR1Inumwj472S9r4","Life Is Good (feat. Drake)","Life Is Good (feat. Drake)","Future,Drake",2020-01-10,237735,77,spotify:user:rmal1103401,2020-02-26T06:20:30Z,"atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,pop rap",0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,4
1dQ84P0W0lOckT02lPEhhP,"20sxb77xiYeusSH8cVdatc,2cADQgiLMjNhbsfeN52Bf3","Millidelphia (feat. Swizz Beatz)","Legends of the Summer","Meek Mill,Swizz Beatz",2018-07-06,215838,56,spotify:user:rmal1103401,2020-02-26T06:20:36Z,"hip hop,philly rap,pop rap,rap,southern hip hop,trap,battle rap,dirty south rap",0.851,0.702,1,-4.172,1,0.268,0.0854,0,0.374,0.179,126.94,4
4YrS33mjBWWchoLJTkAKwt,"6jGMq4yGs7aQzuGsMgVgZR","Go In","Go In","Lil Tjay",2019-12-13,254962,59,spotify:user:rmal1103401,2020-02-26T06:20:42Z,"brooklyn drill,melodic rap,nyc rap,rap",0.799,0.698,9,-5.947,0,0.169,0.125,0,0.0778,0.799,121.998,4
0jBJIQuToUUOEx7JJkiPzm,"2HUwZ0kumzCSlhFcjFZfpp,5f7VJjfbwm532GiveGC0ZK","How I Move (feat. Lil Baby)","How I Move (feat. Lil Baby)","Flipp Dinero,Lil Baby",2019-11-15,224915,53,spotify:user:rmal1103401,2020-02-26T06:20:48Z,"melodic rap,trap,atl hip hop,atl trap,rap",0.826,0.635,5,-5.181,0,0.212,0.102,0,0.245,0.808,119.954,4
7CyzR4DAaRzmiIXzupwqM1,"2Ruhhm5oH4pxgsEUVZcaHm","No Hook","No Hook","Houdini",2018-09-24,196728,38,spotify:user:rmal1103401,2020-02-26T06:21:23Z,"canadian hip hop",0.865,0.57,7,-8.583,0,0.309,0.0283,0,0.0784,0.477,147.95,4
5wKfb9L59DvkmPkFUShTgC,"2Ruhhm5oH4pxgsEUVZcaHm,1oJOFRQlH4ITzeBELvxwLm","Look","HOU I AM","Houdini,Wassa",2019-02-13,227280,0,spotify:user:rmal1103401,2020-02-26T06:21:38Z,"canadian hip hop",0.754,0.462,1,-9.292,1,0.4,0.161,0.000136,0.0749,0.297,148.037,4
13tk02cDjNyqjOwLjREax1,"3gGUMEwIX6XodWsYEvKSal,4guK7U9J36z76E1tWecJ0J,32DuKytBMZn90iqyh2HEdc","Double Back (feat. Cuban Doll & Asian Doll)","YBN: The Mixtape","YBN Nahmir,Asian Doll,Cuban Doll",2018-09-07,197919,31,spotify:user:rmal1103401,2020-02-26T06:21:46Z,"alabama rap,rap,trap,dfw rap,trap queen",0.909,0.558,1,-7.631,1,0.303,0.0823,0,0.119,0.53,91.722,4
4zxpssj8DyrfZcEUSUiNxG,"4MCBfE4596Uoi2O4DtmEMz,1fctva4kpRbg2k3v7kwRuS,5yy76ufVriyvidNSvXlRU1","Ring Ring (with Rvssian feat. Clever)","Death Race For Love","Juice WRLD,Rvssian,Clever",2019-03-08,171816,0,spotify:user:rmal1103401,2020-02-26T06:22:01Z,"chicago rap,melodic rap,rap,reggaeton,reggaeton flow,trap latino,urbano latino,alabama rap",0.581,0.673,0,-4.421,0,0.0549,0.0768,0,0.4,0.621,160.073,4
4bl1HBZliBuYpFZjWgefE4,"757aE44tKEUQEqRuT6GnEB,20sxb77xiYeusSH8cVdatc","Peta (feat. Meek Mill)","Please Excuse Me for Being Antisocial","Roddy Ricch,Meek Mill",2019-12-06,198848,59,spotify:user:rmal1103401,2020-02-26T06:22:07Z,"melodic rap,rap,trap,hip hop,philly rap,pop rap,southern hip hop",0.778,0.573,10,-7.339,0,0.251,0.015,0,0.464,0.269,140.114,4
6klLvorLoo1sxvZcjJIY8I,"7wlFDEWiM5OoIAt8RSli8b","Make No Sense","AI YoungBoy 2","YoungBoy Never Broke Again",2019-10-11,148629,78,spotify:user:rmal1103401,2020-02-26T06:22:12Z,"baton rouge rap,rap",0.876,0.733,10,-4.478,0,0.333,0.0208,0,0.0999,0.962,154.904,4
3yD2LWeCCFu7ybBO3lwbXM,"3tJoFztHeIJkJWMrx0td2f,5f7VJjfbwm532GiveGC0ZK","U Played (feat. Lil Baby)","U Played (feat. Lil Baby)","Moneybagg Yo,Lil Baby",2020-01-03,164753,0,spotify:user:rmal1103401,2020-02-26T06:22:18Z,"memphis hip hop,rap,southern hip hop,tennessee hip hop,trap,atl hip hop,atl trap",0.876,0.847,2,-3.574,1,0.232,0.00335,0,0.293,0.882,134.963,4
3JERoo6pokCgQ81z79Jpmo,"1pPmIToKXyGdsCF6LmqLmI,0VRj0yCOv2FXJNP47XQnx5","That's Tuff (feat. Quavo)","That's Tuff","Rich The Kid,Quavo",2019-12-06,154000,0,spotify:user:rmal1103401,2020-02-26T06:22:24Z,"atl hip hop,melodic rap,plugg,rap,trap",0.903,0.636,10,-4.313,0,0.205,0.635,0,0.0866,0.308,137.993,4
4GyMIm2BEMoOXjmIvSpfLi,"31W5EY0aAly4Qieq6OFu6I","King Of My City","King Of My City","A Boogie Wit da Hoodie",2020-01-31,148676,0,spotify:user:rmal1103401,2020-03-12T05:34:27Z,"melodic rap,rap,trap",0.48,0.679,4,-6.776,0,0.264,0.452,0,0.152,0.29,81.186,5
2FvD20Z8aoWIePi7PoN8sG,"4r63FhuTkUYltbVAg5TQnk,5f7VJjfbwm532GiveGC0ZK,3tJoFztHeIJkJWMrx0td2f","TOES (feat. Lil Baby & Moneybagg Yo)","KIRK","DaBaby,Lil Baby,Moneybagg Yo",2019-09-27,136366,70,spotify:user:rmal1103401,2020-03-12T05:35:54Z,"hip hop,north carolina hip hop,pop rap,rap,trap,atl hip hop,atl trap,memphis hip hop,southern hip hop,tennessee hip hop",0.816,0.582,8,-4.141,1,0.341,0.0794,0.00000584,0.0916,0.542,160.004,4
7vxGCUPJhe0fXfBkwVPFcP,"4r63FhuTkUYltbVAg5TQnk,44IvvHRk2XF243QLA2VOa8","REALLY (feat. Stunna 4 Vegas)","KIRK","DaBaby,Stunna 4 Vegas",2019-09-27,139500,48,spotify:user:rmal1103401,2020-03-12T05:35:59Z,"hip hop,north carolina hip hop,pop rap,rap,trap",0.943,0.654,1,-5.175,1,0.274,0.0552,0,0.0893,0.608,100.091,4
4mOPVJGfWXH0wPFA6xeRDz,"2I9SLklAOG0vdMiUUMNxRl","Kyrie","88GLAM RELOADED","88GLAM",2018-04-27,204615,47,spotify:user:rmal1103401,2020-03-12T05:36:08Z,"canadian hip hop,canadian trap,melodic rap",0.714,0.63,9,-5.69,0,0.0653,0.332,0.00000156,0.11,0.366,156.112,4
4y5tKWeAUcaFE6O8Fa8XsY,"2I9SLklAOG0vdMiUUMNxRl,7rkW85dBwwrJtlHRDkJDAC","Bali","88GLAM RELOADED","88GLAM,NAV",2018-04-27,185316,54,spotify:user:rmal1103401,2020-03-12T05:36:12Z,"canadian hip hop,canadian trap,melodic rap,rap,trap",0.646,0.503,11,-7.218,1,0.0402,0.097,0,0.13,0.509,158.027,4
0mlkKsmwaWPeMIBlaYJXYA,"2I9SLklAOG0vdMiUUMNxRl","ENDZ","88GLAM2","88GLAM",2018-11-16,179866,30,spotify:user:rmal1103401,2020-03-12T05:36:16Z,"canadian hip hop,canadian trap,melodic rap",0.756,0.578,1,-7.059,0,0.103,0.128,0.00000131,0.113,0.615,150.014,4
134B06I534qqNXK4iL2OtQ,"5lCY3tqdQxbeg5igSlObaT","All In","From Me 2 U","Nebu Kiniza",2018-08-15,161266,33,spotify:user:rmal1103401,2020-03-12T05:36:21Z,"melodic rap,plugg",0.724,0.705,7,-9.301,1,0.0592,0.000777,0,0.122,0.529,84.179,4
1oxiu1OY6PHkJtakt4vKdX,"3gGUMEwIX6XodWsYEvKSal","Talkin","Talkin","YBN Nahmir",2020-01-24,125543,43,spotify:user:rmal1103401,2020-03-12T05:36:25Z,"alabama rap,rap,trap",0.882,0.625,9,-8.878,1,0.293,0.0677,0,0.482,0.935,129.965,4
5fmTiyocDfiXbUZ4SpdXRm,"5zctI4wO9XSKS8XwcnqEHk","Live This Wild","Certified Hitmaker","Lil Mosey",2019-11-08,122853,61,spotify:user:rmal1103401,2020-03-12T05:37:43Z,"melodic rap,rap conscient",0.697,0.685,7,-7.005,1,0.0712,0.14,0,0.0824,0.808,94.06,4
22LAwLoDA5b4AaGSkg6bKW,"5zctI4wO9XSKS8XwcnqEHk","Blueberry Faygo","Certified Hitmaker","Lil Mosey",2020-02-06,162546,76,spotify:user:rmal1103401,2020-03-12T05:37:59Z,"melodic rap,rap conscient",0.774,0.554,0,-7.909,1,0.0383,0.207,0,0.132,0.349,99.034,4
7hav1MHURQf5SAoPk0egqh,"4O15NlyKLIASxsJ0PrXPfz","Baby Pluto","Eternal Atake","Lil Uzi Vert",2020-03-06,210261,65,spotify:user:rmal1103401,2020-03-12T05:38:22Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.772,0.634,10,-6.101,0,0.212,0.135,0,0.432,0.671,160.052,4
6CUP2khYzdphXebxVTfPE3,"4O15NlyKLIASxsJ0PrXPfz","Lo Mein","Eternal Atake","Lil Uzi Vert",2020-03-06,195299,64,spotify:user:rmal1103401,2020-03-12T05:38:27Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.855,0.676,1,-5.736,1,0.325,0.0888,0,0.144,0.509,133.082,4
2oHDJHNondITqbl8xZ9vPn,"4O15NlyKLIASxsJ0PrXPfz,5XmuuM2C6t4HSPa3FSuU3h","Bigger Than Life","Eternal Atake","Lil Uzi Vert,WanMor",2020-03-06,192705,60,spotify:user:rmal1103401,2020-03-12T05:38:44Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.776,0.752,8,-4.711,0,0.193,0.325,0,0.33,0.716,140.013,4
25B5fGr9K0VdZJiRFsnMO4,"4O15NlyKLIASxsJ0PrXPfz,5XmuuM2C6t4HSPa3FSuU3h","Celebration Station","Eternal Atake","Lil Uzi Vert,WanMor",2020-03-06,195058,57,spotify:user:rmal1103401,2020-03-12T05:38:48Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.748,0.771,6,-4.156,1,0.15,0.101,0,0.135,0.792,142.086,4
3BYIzNZ3t9lRQCACXSMLrT,"4O15NlyKLIASxsJ0PrXPfz","Venetia","Eternal Atake","Lil Uzi Vert",2020-03-06,188800,60,spotify:user:rmal1103401,2020-03-12T05:38:54Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.775,0.757,9,-4.139,1,0.175,0.162,0,0.148,0.562,142.933,4
7gHZGXSJzM29WA384suYY2,"4O15NlyKLIASxsJ0PrXPfz","Secure The Bag","Eternal Atake","Lil Uzi Vert",2020-03-06,238425,52,spotify:user:rmal1103401,2020-03-12T05:38:57Z,"hip hop,melodic rap,philly rap,rage rap,rap",0.803,0.719,0,-4.485,1,0.392,0.344,0,0.425,0.549,129.945,4
7BxpObs6K7Yio5lVb3sMYX,"5zctI4wO9XSKS8XwcnqEHk,7bXgB6jMjp9ATFy66eO08Z","G Walk (with Chris Brown)","Certified Hitmaker","Lil Mosey,Chris Brown",2019-11-08,141466,57,spotify:user:rmal1103401,2020-03-12T05:39:55Z,"melodic rap,rap conscient,r&b,rap",0.747,0.704,0,-6.81,1,0.0674,0.261,0,0.11,0.653,90.041,4
6x0QNM6f0C2JEjK0hFF8Ca,"757aE44tKEUQEqRuT6GnEB","Big Stepper","Please Excuse Me for Being Antisocial","Roddy Ricch",2019-12-06,175169,55,spotify:user:rmal1103401,2020-04-11T21:04:31Z,"melodic rap,rap,trap",0.753,0.597,8,-8.469,1,0.292,0.0477,0,0.197,0.616,76.997,4
03i4lR6ZZo0214WhmrE8t9,"6jGMq4yGs7aQzuGsMgVgZR","Hold On","Hold On","Lil Tjay",2019-09-27,189473,47,spotify:user:rmal1103401,2020-04-11T21:04:44Z,"brooklyn drill,melodic rap,nyc rap,rap",0.686,0.609,9,-6.784,0,0.165,0.142,0,0.0631,0.737,152.05,4
0Odu228D0yGcFySGuxU4rY,"2jku7tDXc6XoB6MO2hFuqg,7bXgB6jMjp9ATFy66eO08Z","The Take (feat. Chris Brown)","Chixtape 5","Tory Lanez,Chris Brown",2019-11-15,221492,71,spotify:user:rmal1103401,2020-04-11T21:04:53Z,"canadian hip hop,canadian trap,melodic rap,pop rap,r&b,rap,trap",0.464,0.547,7,-8.137,0,0.339,0.0511,0,0.155,0.423,67.003,4
